match_id,match_date,home_points,away_points,season,opponent_team,city,Match_arena,home_fg_per,away_fg_per,home_ft_per,away_ft_per,FG3_PCT_home,FG3_PCT_away,home_assists,away_assists,home_rebounds,away_rebounds,home_wins
20500244,2005-12-04,99.0,98.0,2005,Iowa Wolves,Cleveland,Scotiabank Arena,0.424,0.494,0.909,0.652,0.467,0.214,22.0,19.0,46.0,39.0,1
20500234,2005-12-03,75.0,90.0,2005,Delaware Blue Coats,Orlando,AT&T Center,0.456,0.45799999999999996,0.625,0.643,0.2,0.469,20.0,24.0,36.0,31.0,0
20500231,2005-12-03,82.0,95.0,2005,Maine Red Claws,Charlotte,American Airlines Center,0.408,0.433,0.667,0.889,0.235,0.5,22.0,20.0,38.0,40.0,0
20500232,2005-12-03,79.0,92.0,2005,Westchester Knicks,Toronto,Toyota Center,0.39,0.423,0.5770000000000001,0.9329999999999999,0.28600000000000003,0.522,16.0,27.0,42.0,37.0,0
20500233,2005-12-03,104.0,84.0,2005,Delaware Blue Coats,Toronto,Chase Center,0.5660000000000001,0.435,0.5,0.75,0.556,0.818,31.0,20.0,32.0,37.0,1
20500235,2005-12-03,97.0,88.0,2005,Oklahoma City Blue,Indiana,Wells Fargo Center,0.486,0.44,0.8079999999999999,0.769,0.5,0.25,18.0,12.0,43.0,32.0,1
20500236,2005-12-03,100.0,91.0,2005,Santa Cruz Warriors,Toronto,Toyota Center,0.48200000000000004,0.408,0.647,0.765,0.389,0.375,27.0,13.0,44.0,38.0,1
20500237,2005-12-03,101.0,99.0,2005,Capital City Go-Go,Dallas,AmericanAirlines Arena,0.461,0.456,0.75,0.72,0.4,0.36,31.0,19.0,38.0,46.0,1
20500238,2005-12-03,102.0,90.0,2005,Grand Rapids Drive,Houston,Madison Square Garden,0.519,0.348,0.727,0.7040000000000001,0.4,0.474,22.0,15.0,52.0,42.0,1
20500224,2005-12-02,88.0,86.0,2005,Lakeland Magic,Toronto,Vivint Smart Home Arena,0.4320000000000001,0.41,0.677,0.75,0.214,0.25,19.0,14.0,44.0,39.0,1
20500219,2005-12-02,102.0,105.0,2005,Erie Bayhawks,Cleveland,Vivint Smart Home Arena,0.513,0.494,0.652,0.563,0.35700000000000004,0.42100000000000004,19.0,28.0,41.0,43.0,0
20500220,2005-12-02,101.0,102.0,2005,Northern Arizona Suns,New Orleans,Quicken Loans Arena,0.551,0.488,0.733,0.889,0.444,0.375,25.0,22.0,35.0,37.0,0
20500221,2005-12-02,102.0,106.0,2005,Grand Rapids Drive,Indiana,Chase Center,0.47100000000000003,0.41200000000000003,0.763,0.794,0.474,0.409,17.0,25.0,34.0,47.0,0
20500222,2005-12-02,106.0,98.0,2005,Grand Rapids Drive,Phoenix,Spectrum Center,0.544,0.451,0.725,0.7859999999999999,0.33299999999999996,0.28600000000000003,25.0,23.0,37.0,37.0,1
20500223,2005-12-02,91.0,69.0,2005,Rio Grande Valley Vipers,New York,Moda Center,0.525,0.37799999999999995,0.6759999999999999,0.611,0.429,0.28600000000000003,21.0,13.0,39.0,37.0,1
20500225,2005-12-02,102.0,97.0,2005,Fort Wayne Mad Ants,Boston,Quicken Loans Arena,0.452,0.43,0.625,0.875,0.364,0.222,29.0,16.0,43.0,44.0,1
20500226,2005-12-02,87.0,98.0,2005,Austin Spurs,Miami,Capital One Arena,0.42200000000000004,0.486,0.8240000000000001,0.833,0.2,0.524,28.0,23.0,36.0,40.0,0
20500227,2005-12-02,78.0,98.0,2005,Salt Lake City Stars,Los Angeles,Madison Square Garden,0.40299999999999997,0.48,0.5770000000000001,0.769,0.14300000000000002,0.375,12.0,16.0,34.0,47.0,0
20500228,2005-12-02,108.0,113.0,2005,Northern Arizona Suns,Atlanta,TD Garden,0.5429999999999999,0.5529999999999999,0.867,0.857,0.41200000000000003,0.647,27.0,21.0,37.0,22.0,0
20500229,2005-12-02,107.0,100.0,2005,Iowa Wolves,Oklahoma City,Fiserv Forum,0.41600000000000004,0.33299999999999996,0.758,0.8270000000000001,0.29600000000000004,0.214,24.0,17.0,57.0,42.0,1
20500230,2005-12-02,115.0,108.0,2005,Santa Cruz Warriors,Dallas,Little Caesars Arena,0.518,0.48100000000000004,0.7390000000000001,0.813,0.41700000000000004,0.32,20.0,21.0,38.0,30.0,1
20500217,2005-12-01,90.0,92.0,2005,Long Island Nets,Charlotte,Chase Center,0.40299999999999997,0.467,0.6859999999999999,0.655,0.364,0.273,14.0,14.0,46.0,45.0,0
20500218,2005-12-01,101.0,105.0,2005,Delaware Blue Coats,Miami,Moda Center,0.36,0.425,0.792,0.7070000000000001,0.313,0.47100000000000003,11.0,18.0,47.0,45.0,0
20500214,2005-11-30,109.0,91.0,2005,Grand Rapids Drive,Indiana,Golden 1 Center,0.467,0.429,0.8240000000000001,0.625,0.391,0.25,25.0,11.0,49.0,41.0,1
20500216,2005-11-30,113.0,106.0,2005,Maine Red Claws,Phoenix,Moda Center,0.446,0.5,0.731,0.667,0.375,0.4,29.0,25.0,52.0,35.0,1
20500206,2005-11-30,66.0,92.0,2005,Delaware Blue Coats,Charlotte,American Airlines Center,0.34700000000000003,0.507,0.938,0.733,0.077,0.5379999999999999,16.0,20.0,35.0,41.0,0
20500207,2005-11-30,96.0,89.0,2005,Santa Cruz Warriors,Phoenix,Pepsi Center,0.375,0.45799999999999996,0.833,0.588,0.28600000000000003,0.273,17.0,17.0,55.0,50.0,1
20500208,2005-11-30,74.0,96.0,2005,Erie Bayhawks,Phoenix,Bankers Life Fieldhouse,0.4,0.5329999999999999,0.7,0.7140000000000001,0.0,0.353,16.0,24.0,37.0,41.0,0
20500209,2005-11-30,112.0,105.0,2005,Greensboro Swarm,San Antonio,Golden 1 Center,0.40700000000000003,0.40700000000000003,0.851,0.893,0.28600000000000003,0.429,20.0,20.0,47.0,43.0,1
20500210,2005-11-30,110.0,103.0,2005,Agua Caliente Clippers of Ontario,Minnesota,Madison Square Garden,0.44799999999999995,0.409,0.784,0.7709999999999999,0.25,0.308,24.0,21.0,59.0,40.0,1
20500211,2005-11-30,83.0,93.0,2005,Erie Bayhawks,New York,American Airlines Center,0.40700000000000003,0.452,0.765,0.85,0.0,0.5,20.0,24.0,44.0,37.0,0
20500212,2005-11-30,109.0,101.0,2005,Long Island Nets,Charlotte,Amway Center,0.462,0.461,0.789,0.72,0.444,0.52,17.0,19.0,38.0,33.0,1
20500213,2005-11-30,95.0,102.0,2005,Greensboro Swarm,San Antonio,Talking Stick Resort Arena,0.4370000000000001,0.419,0.7,0.828,0.455,0.667,23.0,22.0,47.0,46.0,0
20500215,2005-11-30,104.0,94.0,2005,Texas Legends,Atlanta,Chase Center,0.47100000000000003,0.44,0.85,0.833,0.35,0.231,28.0,20.0,40.0,44.0,1
20500198,2005-11-29,107.0,83.0,2005,South Bay Lakers,New York,Capital One Arena,0.447,0.444,0.826,0.615,0.33299999999999996,0.375,17.0,16.0,60.0,30.0,1
20500199,2005-11-29,113.0,111.0,2005,Stockton Kings,Portland,Little Caesars Arena,0.488,0.47700000000000004,0.7709999999999999,0.778,0.545,0.462,21.0,17.0,46.0,37.0,1
20500200,2005-11-29,84.0,93.0,2005,Stockton Kings,Chicago,Moda Center,0.392,0.48200000000000004,0.6920000000000001,0.588,0.33299999999999996,0.429,20.0,22.0,45.0,50.0,0
20500201,2005-11-29,85.0,76.0,2005,Santa Cruz Warriors,Memphis,TD Garden,0.43,0.413,0.524,0.654,0.261,0.41200000000000003,28.0,20.0,37.0,40.0,1
20500202,2005-11-29,100.0,85.0,2005,South Bay Lakers,Milwaukee,Vivint Smart Home Arena,0.449,0.395,0.8059999999999999,0.647,0.313,0.25,16.0,17.0,46.0,38.0,1
20500203,2005-11-29,90.0,84.0,2005,Canton Charge,Sacramento,Spectrum Center,0.474,0.35100000000000003,0.56,0.722,0.4,0.35700000000000004,15.0,14.0,51.0,46.0,1
20500204,2005-11-29,60.0,84.0,2005,Capital City Go-Go,Brooklyn,Chase Center,0.33299999999999996,0.405,0.579,0.682,0.375,0.5,15.0,14.0,38.0,48.0,0
20500205,2005-11-29,110.0,92.0,2005,Long Island Nets,Orlando,Vivint Smart Home Arena,0.5,0.406,0.87,0.6920000000000001,0.7140000000000001,0.294,29.0,21.0,42.0,46.0,1
20500193,2005-11-28,91.0,93.0,2005,Canton Charge,New York,Scotiabank Arena,0.43,0.44299999999999995,0.857,0.615,0.294,0.35,18.0,23.0,45.0,43.0,0
20500194,2005-11-28,83.0,87.0,2005,Windy City Bulls,New York,Spectrum Center,0.429,0.449,0.789,0.667,0.16699999999999998,0.33299999999999996,19.0,17.0,43.0,42.0,0
20500195,2005-11-28,107.0,94.0,2005,Raptors 905,Orlando,Madison Square Garden,0.473,0.47600000000000003,0.882,0.556,0.389,0.6,19.0,19.0,41.0,35.0,1
20500196,2005-11-28,92.0,101.0,2005,Iowa Wolves,Charlotte,Fiserv Forum,0.377,0.45899999999999996,0.638,0.7140000000000001,0.25,0.364,16.0,26.0,50.0,39.0,0
20500197,2005-11-28,99.0,83.0,2005,Sioux Falls Skyforce,Atlanta,Spectrum Center,0.44299999999999995,0.419,0.8240000000000001,0.731,0.318,0.182,21.0,19.0,47.0,42.0,1
20500191,2005-11-27,92.0,97.0,2005,Greensboro Swarm,Toronto,Little Caesars Arena,0.457,0.405,0.9259999999999999,0.75,0.429,0.4,16.0,18.0,44.0,42.0,0
20500190,2005-11-27,75.0,77.0,2005,Erie Bayhawks,Utah,Little Caesars Arena,0.4,0.444,0.731,0.588,0.0,0.2,10.0,14.0,42.0,38.0,0
20500192,2005-11-27,96.0,102.0,2005,Wisconsin Herd,Orlando,Spectrum Center,0.337,0.442,0.711,0.767,0.20800000000000002,0.14300000000000002,16.0,24.0,48.0,49.0,0
20500189,2005-11-26,117.0,91.0,2005,Windy City Bulls,Houston,FedExForum,0.5660000000000001,0.43,0.75,0.733,0.23800000000000002,0.077,37.0,15.0,45.0,36.0,1
20500182,2005-11-26,105.0,102.0,2005,Sioux Falls Skyforce,Denver,Chase Center,0.4,0.4320000000000001,0.75,0.769,0.214,0.4,16.0,19.0,53.0,42.0,1
20500181,2005-11-26,99.0,105.0,2005,Capital City Go-Go,Los Angeles,Target Center,0.419,0.465,0.667,0.8290000000000001,0.29,0.5,22.0,19.0,36.0,39.0,0
20500183,2005-11-26,80.0,77.0,2005,Wisconsin Herd,Sacramento,United Center,0.35100000000000003,0.321,0.7809999999999999,0.655,0.14300000000000002,0.28600000000000003,11.0,13.0,47.0,51.0,1
20500184,2005-11-26,100.0,82.0,2005,Capital City Go-Go,Memphis,Vivint Smart Home Arena,0.455,0.395,0.5770000000000001,0.68,0.278,0.263,21.0,16.0,50.0,43.0,1
20500185,2005-11-26,85.0,89.0,2005,Texas Legends,Charlotte,AT&T Center,0.318,0.493,0.917,0.75,0.33299999999999996,0.429,8.0,18.0,48.0,39.0,0
20500186,2005-11-26,89.0,94.0,2005,Rio Grande Valley Vipers,Chicago,Wells Fargo Center,0.368,0.479,0.903,0.633,0.33299999999999996,0.385,18.0,21.0,47.0,37.0,0
20500187,2005-11-26,92.0,112.0,2005,Long Island Nets,Detroit,American Airlines Center,0.4370000000000001,0.5539999999999999,0.7140000000000001,0.7190000000000001,0.35700000000000004,0.467,11.0,23.0,39.0,39.0,0
20500188,2005-11-26,76.0,85.0,2005,Rio Grande Valley Vipers,Sacramento,Talking Stick Resort Arena,0.395,0.371,0.588,0.813,0.6,0.389,16.0,16.0,51.0,41.0,0
20500179,2005-11-25,106.0,104.0,2005,Delaware Blue Coats,Dallas,Quicken Loans Arena,0.5,0.512,0.7140000000000001,0.882,0.375,0.294,25.0,27.0,40.0,37.0,1
20500169,2005-11-25,104.0,89.0,2005,Windy City Bulls,Cleveland,State Farm Arena,0.529,0.447,0.727,0.76,0.364,0.182,22.0,20.0,49.0,29.0,1
20500171,2005-11-25,90.0,89.0,2005,Memphis Hustle,Oklahoma City,Golden 1 Center,0.456,0.439,0.636,0.591,0.308,0.25,21.0,21.0,38.0,42.0,1
20500170,2005-11-25,85.0,87.0,2005,Windy City Bulls,Indiana,United Center,0.40700000000000003,0.35600000000000004,0.8,0.6920000000000001,0.17600000000000002,0.5,18.0,19.0,45.0,56.0,0
20500172,2005-11-25,90.0,103.0,2005,Grand Rapids Drive,Los Angeles,Bankers Life Fieldhouse,0.43799999999999994,0.5,0.69,0.875,0.0,0.5329999999999999,12.0,19.0,35.0,40.0,0
20500173,2005-11-25,114.0,120.0,2005,Oklahoma City Blue,Charlotte,Scotiabank Arena,0.37,0.36,0.7879999999999999,0.826,0.28600000000000003,0.385,23.0,18.0,64.0,61.0,0
20500174,2005-11-25,86.0,81.0,2005,Rio Grande Valley Vipers,New York,Capital One Arena,0.41,0.4,0.7140000000000001,0.8059999999999999,0.304,0.47100000000000003,20.0,20.0,39.0,37.0,1
20500175,2005-11-25,99.0,91.0,2005,Delaware Blue Coats,San Antonio,Quicken Loans Arena,0.529,0.434,0.741,0.813,0.455,0.353,25.0,19.0,35.0,42.0,1
20500176,2005-11-25,99.0,106.0,2005,Lakeland Magic,Oklahoma City,Moda Center,0.45,0.489,0.64,0.75,0.39299999999999996,0.444,21.0,25.0,41.0,49.0,0
20500177,2005-11-25,105.0,95.0,2005,Texas Legends,Memphis,Amway Center,0.461,0.434,0.738,0.7709999999999999,0.5,0.133,24.0,15.0,37.0,44.0,1
20500178,2005-11-25,90.0,94.0,2005,Sioux Falls Skyforce,Boston,Talking Stick Resort Arena,0.455,0.392,0.818,0.605,0.133,0.321,23.0,17.0,52.0,41.0,0
20500180,2005-11-25,92.0,81.0,2005,Random Team Name,Toronto,Chase Center,0.42200000000000004,0.395,0.727,0.5710000000000001,0.24,0.5,20.0,11.0,46.0,42.0,1
20500167,2005-11-24,98.0,76.0,2005,Texas Legends,Phoenix,Toyota Center,0.494,0.377,0.6920000000000001,0.741,0.611,0.25,19.0,10.0,41.0,35.0,1
20500168,2005-11-24,108.0,96.0,2005,Texas Legends,Detroit,Chesapeake Energy Arena,0.44,0.418,0.706,0.75,0.5,0.414,21.0,19.0,45.0,40.0,1
20500156,2005-11-23,120.0,117.0,2005,Memphis Hustle,Charlotte,Little Caesars Arena,0.556,0.5479999999999999,0.895,0.897,0.75,0.579,23.0,22.0,38.0,25.0,1
20500157,2005-11-23,91.0,83.0,2005,Salt Lake City Stars,Indiana,Target Center,0.474,0.392,0.765,0.8,0.6,0.25,20.0,18.0,43.0,40.0,1
20500158,2005-11-23,108.0,95.0,2005,Austin Spurs,Washington,Scotiabank Arena,0.44299999999999995,0.484,0.8,0.833,0.435,0.375,24.0,19.0,43.0,33.0,1
20500159,2005-11-23,100.0,79.0,2005,Capital City Go-Go,Phoenix,TD Garden,0.494,0.43799999999999994,0.882,0.667,0.563,0.41700000000000004,18.0,16.0,41.0,35.0,1
20500160,2005-11-23,114.0,89.0,2005,Iowa Wolves,Atlanta,TD Garden,0.531,0.4,0.7,0.81,0.43799999999999994,0.4,36.0,22.0,49.0,37.0,1
20500161,2005-11-23,88.0,100.0,2005,Lakeland Magic,Philadelphia,Smoothie King Center,0.413,0.452,0.75,0.667,0.368,0.519,17.0,33.0,50.0,44.0,0
20500162,2005-11-23,108.0,97.0,2005,Iowa Wolves,Washington,Capital One Arena,0.40700000000000003,0.444,0.721,0.8,0.231,0.455,20.0,16.0,55.0,38.0,1
20500163,2005-11-23,84.0,80.0,2005,South Bay Lakers,Detroit,Madison Square Garden,0.363,0.392,0.828,0.773,0.133,0.33299999999999996,14.0,14.0,49.0,38.0,1
20500164,2005-11-23,114.0,105.0,2005,Fort Wayne Mad Ants,Milwaukee,Target Center,0.514,0.5379999999999999,0.889,0.7390000000000001,0.5,0.364,25.0,28.0,36.0,34.0,1
20500165,2005-11-23,103.0,100.0,2005,Austin Spurs,Philadelphia,Golden 1 Center,0.574,0.379,0.7929999999999999,0.813,0.28600000000000003,0.33299999999999996,22.0,21.0,39.0,39.0,1
20500166,2005-11-23,89.0,113.0,2005,Memphis Hustle,Los Angeles,Little Caesars Arena,0.377,0.5489999999999999,0.935,0.85,0.222,0.462,16.0,31.0,27.0,52.0,0
20500154,2005-11-22,90.0,82.0,2005,Wisconsin Herd,Indiana,Talking Stick Resort Arena,0.425,0.39799999999999996,0.857,0.583,0.16,0.23800000000000002,17.0,13.0,52.0,43.0,1
20500150,2005-11-22,105.0,108.0,2005,South Bay Lakers,Cleveland,Chase Center,0.40700000000000003,0.457,0.758,0.8290000000000001,0.316,0.35700000000000004,23.0,27.0,40.0,44.0,0
20500151,2005-11-22,115.0,93.0,2005,Stockton Kings,Atlanta,Talking Stick Resort Arena,0.447,0.41200000000000003,0.919,0.654,0.294,0.429,20.0,21.0,43.0,44.0,1
20500152,2005-11-22,87.0,95.0,2005,Wisconsin Herd,Miami,American Airlines Center,0.389,0.466,0.667,0.7879999999999999,0.33299999999999996,0.14300000000000002,18.0,18.0,43.0,45.0,0
20500153,2005-11-22,102.0,93.0,2005,Northern Arizona Suns,Indiana,FedExForum,0.47200000000000003,0.449,0.659,0.742,0.467,0.5710000000000001,19.0,15.0,45.0,34.0,1
20500155,2005-11-22,87.0,93.0,2005,Canton Charge,New York,Target Center,0.382,0.47100000000000003,0.767,0.8,0.28600000000000003,0.455,14.0,20.0,36.0,38.0,0
20500146,2005-11-21,103.0,91.0,2005,South Bay Lakers,Portland,Spectrum Center,0.48100000000000004,0.397,0.8079999999999999,0.75,0.4,0.154,25.0,24.0,50.0,38.0,1
20500147,2005-11-21,100.0,80.0,2005,Greensboro Swarm,Memphis,Little Caesars Arena,0.409,0.406,0.778,0.588,0.5,0.4,28.0,14.0,53.0,35.0,1
20500148,2005-11-21,93.0,96.0,2005,Santa Cruz Warriors,Sacramento,Pepsi Center,0.39299999999999996,0.45899999999999996,0.857,0.867,0.33299999999999996,0.222,15.0,15.0,40.0,43.0,0
20500149,2005-11-21,100.0,97.0,2005,Austin Spurs,Minnesota,American Airlines Center,0.45799999999999996,0.4270000000000001,0.815,0.6920000000000001,0.429,0.316,20.0,19.0,45.0,42.0,1
20500139,2005-11-20,103.0,92.0,2005,Grand Rapids Drive,Detroit,Little Caesars Arena,0.493,0.55,0.816,0.667,0.28600000000000003,0.615,19.0,20.0,34.0,24.0,1
20500140,2005-11-20,107.0,94.0,2005,Windy City Bulls,San Antonio,AT&T Center,0.451,0.446,0.7140000000000001,0.667,0.381,0.29600000000000004,24.0,20.0,47.0,39.0,1
20500141,2005-11-20,113.0,101.0,2005,Erie Bayhawks,Miami,Spectrum Center,0.513,0.389,0.857,0.9520000000000001,0.385,0.2,22.0,25.0,48.0,39.0,1
20500142,2005-11-20,85.0,74.0,2005,Agua Caliente Clippers of Ontario,Memphis,Chase Center,0.41700000000000004,0.408,0.625,0.9229999999999999,0.22699999999999998,0.364,18.0,11.0,43.0,33.0,1
20500143,2005-11-20,99.0,83.0,2005,Santa Cruz Warriors,Miami,Barclays Center,0.44799999999999995,0.3720000000000001,0.655,0.75,0.154,0.16,25.0,13.0,55.0,43.0,1
20500144,2005-11-20,106.0,104.0,2005,Sioux Falls Skyforce,New Orleans,Moda Center,0.47600000000000003,0.556,0.8240000000000001,0.727,0.375,0.5710000000000001,29.0,28.0,36.0,38.0,1
20500145,2005-11-20,93.0,96.0,2005,Maine Red Claws,Minnesota,Spectrum Center,0.423,0.4270000000000001,0.6559999999999999,0.722,0.28600000000000003,0.5,19.0,25.0,38.0,48.0,0
20500132,2005-11-19,120.0,123.0,2005,Salt Lake City Stars,Utah,Chase Center,0.527,0.494,0.909,0.763,0.444,0.4,28.0,23.0,33.0,49.0,0
20500133,2005-11-19,95.0,98.0,2005,Wisconsin Herd,Dallas,FedExForum,0.507,0.547,0.682,0.6579999999999999,0.375,0.5,20.0,17.0,31.0,34.0,0
20500134,2005-11-19,89.0,83.0,2005,Long Island Nets,Atlanta,Staples Center,0.442,0.37799999999999995,0.643,0.5479999999999999,0.25,0.308,27.0,14.0,44.0,41.0,1
20500135,2005-11-19,102.0,89.0,2005,Agua Caliente Clippers of Ontario,San Antonio,Vivint Smart Home Arena,0.519,0.37,0.667,0.875,0.4,0.41200000000000003,22.0,17.0,43.0,36.0,1
20500136,2005-11-19,119.0,82.0,2005,Erie Bayhawks,Detroit,Wells Fargo Center,0.5920000000000001,0.413,0.8440000000000001,0.632,0.28600000000000003,0.364,15.0,17.0,47.0,26.0,1
20500137,2005-11-19,97.0,91.0,2005,Salt Lake City Stars,Brooklyn,Barclays Center,0.40700000000000003,0.451,0.6409999999999999,0.684,0.16699999999999998,0.235,16.0,25.0,54.0,44.0,1
20500138,2005-11-19,72.0,80.0,2005,Agua Caliente Clippers of Ontario,Dallas,Moda Center,0.37,0.409,0.727,0.633,0.25,0.35,24.0,17.0,41.0,43.0,0
20500130,2005-11-18,91.0,97.0,2005,Capital City Go-Go,Philadelphia,Amway Center,0.38799999999999996,0.444,0.767,0.857,0.14300000000000002,0.3,22.0,17.0,41.0,43.0,0
20500120,2005-11-18,102.0,84.0,2005,Fort Wayne Mad Ants,Sacramento,Talking Stick Resort Arena,0.42200000000000004,0.435,0.586,0.741,0.409,0.5,20.0,18.0,54.0,40.0,1
20500121,2005-11-18,93.0,85.0,2005,Lakeland Magic,Denver,Talking Stick Resort Arena,0.418,0.376,0.773,0.7140000000000001,0.214,0.33299999999999996,17.0,18.0,50.0,44.0,1
20500122,2005-11-18,100.0,93.0,2005,Salt Lake City Stars,Memphis,Fiserv Forum,0.486,0.39299999999999996,0.815,0.6920000000000001,0.33299999999999996,0.429,22.0,19.0,43.0,37.0,1
20500123,2005-11-18,106.0,96.0,2005,Maine Red Claws,Toronto,Scotiabank Arena,0.5,0.436,0.731,0.75,0.45,0.308,20.0,13.0,46.0,35.0,1
20500124,2005-11-18,95.0,92.0,2005,Iowa Wolves,Golden State,Moda Center,0.39799999999999996,0.473,0.6559999999999999,0.625,0.5,0.43799999999999994,20.0,10.0,43.0,41.0,1
20500125,2005-11-18,95.0,86.0,2005,Oklahoma City Blue,Portland,FedExForum,0.461,0.376,0.8,0.6,0.091,0.5,23.0,19.0,43.0,49.0,1
20500126,2005-11-18,102.0,94.0,2005,Rio Grande Valley Vipers,San Antonio,Chase Center,0.488,0.42,0.611,0.625,0.44799999999999995,0.5,31.0,13.0,41.0,50.0,1
20500127,2005-11-18,70.0,78.0,2005,Oklahoma City Blue,Oklahoma City,Toyota Center,0.386,0.38799999999999996,0.765,0.583,0.5,0.33299999999999996,14.0,17.0,52.0,38.0,0
20500128,2005-11-18,103.0,82.0,2005,Maine Red Claws,Orlando,Moda Center,0.513,0.369,0.733,0.667,0.077,0.28600000000000003,31.0,18.0,46.0,45.0,1
20500129,2005-11-18,80.0,91.0,2005,Iowa Wolves,Orlando,Golden 1 Center,0.424,0.424,0.8640000000000001,0.588,0.33299999999999996,0.409,15.0,19.0,44.0,38.0,0
20500131,2005-11-18,98.0,84.0,2005,Long Island Nets,Los Angeles,State Farm Arena,0.48100000000000004,0.376,0.737,0.625,0.455,0.435,23.0,18.0,41.0,42.0,1
20500118,2005-11-17,87.0,78.0,2005,Canton Charge,San Antonio,Madison Square Garden,0.395,0.382,0.87,0.679,0.3,0.111,14.0,14.0,46.0,43.0,1
20500119,2005-11-17,109.0,98.0,2005,Northern Arizona Suns,Houston,AT&T Center,0.535,0.46299999999999997,0.833,0.8420000000000001,0.5379999999999999,0.615,29.0,14.0,45.0,31.0,1
20500117,2005-11-17,86.0,80.0,2005,Salt Lake City Stars,Chicago,Little Caesars Arena,0.461,0.389,0.722,0.773,0.273,0.368,23.0,12.0,35.0,40.0,1
20500109,2005-11-16,115.0,121.0,2005,Wisconsin Herd,Sacramento,Barclays Center,0.542,0.544,0.8,0.7879999999999999,0.35700000000000004,0.563,18.0,25.0,29.0,34.0,0
20500110,2005-11-16,100.0,113.0,2005,Northern Arizona Suns,Minnesota,American Airlines Center,0.519,0.506,0.636,0.833,0.429,0.313,26.0,31.0,37.0,44.0,0
20500111,2005-11-16,122.0,90.0,2005,Austin Spurs,Minnesota,Chesapeake Energy Arena,0.526,0.5,0.9059999999999999,0.556,0.611,0.375,23.0,21.0,35.0,32.0,1
20500112,2005-11-16,81.0,91.0,2005,Raptors 905,Oklahoma City,Vivint Smart Home Arena,0.3670000000000001,0.479,0.6759999999999999,0.741,0.0,0.16699999999999998,17.0,18.0,46.0,44.0,0
20500113,2005-11-16,103.0,115.0,2005,Texas Legends,Toronto,Target Center,0.47600000000000003,0.524,1.0,0.708,0.4,0.41700000000000004,30.0,21.0,37.0,42.0,0
20500114,2005-11-16,97.0,92.0,2005,Long Island Nets,New York,Vivint Smart Home Arena,0.447,0.449,0.76,0.625,0.16699999999999998,0.222,21.0,29.0,44.0,38.0,1
20500115,2005-11-16,96.0,93.0,2005,South Bay Lakers,Brooklyn,Madison Square Garden,0.515,0.391,0.703,1.0,0.33299999999999996,0.3,15.0,20.0,32.0,45.0,1
20500116,2005-11-16,87.0,90.0,2005,Raptors 905,Indiana,Capital One Arena,0.3670000000000001,0.39299999999999996,0.69,0.76,0.31,0.5,21.0,23.0,42.0,58.0,0
20500098,2005-11-15,104.0,92.0,2005,Iowa Wolves,Golden State,Chase Center,0.46,0.419,0.7929999999999999,0.696,0.2,0.28600000000000003,27.0,14.0,46.0,48.0,1
20500099,2005-11-15,85.0,77.0,2005,Delaware Blue Coats,Chicago,Madison Square Garden,0.41700000000000004,0.38,0.657,0.8240000000000001,0.4,0.3,11.0,20.0,50.0,37.0,1
20500100,2005-11-15,114.0,99.0,2005,Fort Wayne Mad Ants,Phoenix,Scotiabank Arena,0.494,0.423,0.852,0.7070000000000001,0.5,0.235,26.0,19.0,46.0,40.0,1
20500101,2005-11-15,109.0,99.0,2005,Lakeland Magic,Utah,Spectrum Center,0.479,0.4270000000000001,0.8290000000000001,0.862,0.33299999999999996,0.345,22.0,19.0,47.0,32.0,1
20500102,2005-11-15,109.0,102.0,2005,Salt Lake City Stars,Boston,Chase Center,0.44,0.441,0.857,0.64,0.423,0.267,23.0,21.0,40.0,54.0,1
20500103,2005-11-15,115.0,100.0,2005,Agua Caliente Clippers of Ontario,New Orleans,Barclays Center,0.505,0.531,0.7829999999999999,0.818,0.294,0.5,28.0,26.0,42.0,37.0,1
20500104,2005-11-15,89.0,94.0,2005,Wisconsin Herd,New Orleans,Barclays Center,0.423,0.46399999999999997,0.743,0.8059999999999999,0.15,0.1,23.0,14.0,32.0,40.0,0
20500105,2005-11-15,83.0,80.0,2005,Lakeland Magic,Washington,Barclays Center,0.446,0.381,0.813,0.889,0.33299999999999996,0.5,21.0,16.0,47.0,41.0,1
20500106,2005-11-15,103.0,79.0,2005,Austin Spurs,Dallas,Talking Stick Resort Arena,0.524,0.41100000000000003,0.632,0.667,0.33299999999999996,0.5,22.0,8.0,40.0,39.0,1
20500107,2005-11-15,119.0,83.0,2005,South Bay Lakers,Philadelphia,Staples Center,0.547,0.392,0.838,0.6920000000000001,0.429,0.273,28.0,19.0,41.0,37.0,1
20500108,2005-11-15,109.0,85.0,2005,Santa Cruz Warriors,Chicago,FedExForum,0.479,0.39,0.919,0.815,0.41700000000000004,0.429,22.0,12.0,38.0,35.0,1
20500095,2005-11-14,85.0,73.0,2005,Memphis Hustle,Golden State,Amway Center,0.37799999999999995,0.325,0.76,0.826,0.267,0.364,14.0,12.0,50.0,45.0,1
20500096,2005-11-14,62.0,73.0,2005,South Bay Lakers,New Orleans,Capital One Arena,0.293,0.42200000000000004,0.8240000000000001,0.583,0.222,0.5,16.0,14.0,40.0,44.0,0
20500097,2005-11-14,100.0,82.0,2005,Random Team Name,Brooklyn,Little Caesars Arena,0.467,0.337,0.815,0.526,0.364,0.276,20.0,24.0,47.0,46.0,1
